age,education_num,capital_gain,capital_loss,hours_per_week,workclass_Private,workclass_Self-emp,workclass_Without-pay,marital_status_Married,marital_status_Never-married,marital_status_Separated,marital_status_Widowed,occupation_Exec-managerial,occupation_Handlers-cleaners,occupation_Prof-specialty,occupation_Sales,occupation_Tech-support,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Asian-Pac-Islander,race_Black,race_Other,race_White,sex_Male,income
0.9062080495885729,0.39262221541358844,-0.25789636297480556,-0.20524344361051802,1.6742054492044238,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.6605066872653647,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,1.0870073341543887,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.4451494431890726,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,0.08531643201021095,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.13802274028506226,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,0.2925628255572822,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
0.3533799843613543,-1.690868314493426,-0.25789636297480556,-0.20524344361051802,-0.294635289492753,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1.7350815953859162,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,-0.19101209271921737,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
0.3533799843613543,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-1.5726547163663591,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.47623066552295845,-1.690868314493426,-0.25789636297480556,-0.20524344361051802,0.9488430717896745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1.0904840713309791,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,0.6379734814690676,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
-0.9365521678354892,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,-1.4690315195928234,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.6122309142243119,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-0.1219299615368603,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.7350815953859162,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-1.3999493884104663,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-1.4893802330627077,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,1.2942537277014599,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
-0.19944808086586432,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,-0.5709638142221813,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1.5818867959773957,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-0.5709638142221813,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.9365521678354892,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,1.1906305309279244,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5990813466845626,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,-1.5726547163663591,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.13802274028506226,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,0.534350284695532,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-1.2436788707394995,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-0.5364227486310028,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.8751268272546872,1.3186180064833726,-0.25789636297480556,-0.20524344361051802,1.4324179900661742,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.8751268272546872,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,1.2251715965191028,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.19944808086586432,-0.5333735756561958,-0.25789636297480556,4.438753690138371,1.3287947932926385,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0.7833573684269688,0.1611232676461424,-0.25789636297480556,6.625412911972133,1.0179252029720316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.9979775084162913,-0.07037568012130366,1.8484568830359416,-0.20524344361051802,0.4998092191043535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.3361854336541874,1.3186180064833726,-0.25789636297480556,-0.20524344361051802,-0.8472923389516097,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0.1691039626189481,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,0.1889396287837466,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5990813466845626,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-1.3999493884104663,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.2133347524925833,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-1.123620863681038,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.3976107742349895,1.5501169542508186,-0.25789636297480556,6.480343287222644,-0.9854566013163238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.1691039626189481,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,0.3616449567396393,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.5508055736435098,-0.3018746278887497,-0.25789636297480556,-0.20524344361051802,-1.2617851260457522,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0.04625328145734397,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-1.6071957819575375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
0.47623066552295845,1.0871190587159265,5.625398109185273,-0.20524344361051802,0.6379734814690676,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.38372410260827056,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-1.5726547163663591,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.5990813466845626,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,1.4669590556573526,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.967633390169375,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,-1.4690315195928234,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
-0.8751268272546872,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-0.8127512733604312,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8447827090077709,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,0.8797609406073175,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
-0.015172059123458105,-1.690868314493426,-0.25789636297480556,-0.20524344361051802,-0.8818334045427882,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.4148053249421564,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-1.365408322819288,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.9979775084162913,1.0871190587159265,5.070327196297776,-0.20524344361051802,-1.2617851260457522,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
0.1691039626189481,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-0.19101209271921737,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-1.3665295519011036,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,-0.3637174206751101,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.3361854336541874,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,-1.054538732498681,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.4451494431890726,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,0.050775366419032415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.07659739970426017,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,-1.054538732498681,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1.6736562548051142,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,0.914302006198496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
0.7833573684269688,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,0.08531643201021095,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.967633390169375,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,1.2597126621102814,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1.7047374771389998,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,-0.08738889594568175,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.4590361148157915,0.39262221541358844,-0.25789636297480556,-0.20524344361051802,-0.6745870109957169,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
-1.4279548924819057,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-0.1219299615368603,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.07659739970426017,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,0.914302006198496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.07659739970426017,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,1.5015001212485313,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9062080495885729,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-0.9854566013163238,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0.9062080495885729,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,0.8797609406073175,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.5680001243506767,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,-0.05284783035450321,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.04625328145734397,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,0.4307270879219964,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.1208281895778953,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,0.2925628255572822,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.5818867959773957,-1.690868314493426,-0.25789636297480556,-0.20524344361051802,-1.0890797980898594,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.07659739970426017,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,0.3271038911484608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.26087342144666636,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,1.4324179900661742,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.5990813466845626,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,-0.05284783035450321,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0.23052930319975018,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,0.4652681535131749,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-1.7350815953859162,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,-1.2963261916369306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1.7047374771389998,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,1.2942537277014599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.13802274028506226,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-0.5364227486310028,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.7047374771389998,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,0.39618602233081784,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1.3976107742349895,1.3186180064833726,-0.25789636297480556,-0.20524344361051802,1.2942537277014599,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-0.9979775084162913,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,0.1198574976013895,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0.7219320278461667,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,-0.8472923389516097,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
-1.6122309142243119,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,0.4307270879219964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0.5990813466845626,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-1.5726547163663591,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.4279548924819057,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,1.5360411868397097,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.3051042113203015,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,1.5360411868397097,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-0.13802274028506226,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,-1.2617851260457522,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.2436788707394995,1.3186180064833726,-0.25789636297480556,-0.20524344361051802,-0.26009422390157444,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
0.47623066552295845,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,-0.018306764763324667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.23052930319975018,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,0.9833841373808531,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.3361854336541874,-1.690868314493426,-0.25789636297480556,-0.20524344361051802,0.22348069437492513,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.7833573684269688,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,-0.08738889594568175,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9062080495885729,-0.3018746278887497,-0.25789636297480556,3.8531677658447014,-1.434490454001645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.3222987620274685,1.5501169542508186,1.9909934587295588,-0.20524344361051802,0.1889396287837466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.8751268272546872,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,1.3287947932926385,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.5204614553965936,0.39262221541358844,-0.25789636297480556,-0.20524344361051802,-1.0890797980898594,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
0.1691039626189481,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-0.5018816830398243,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.1691039626189481,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,1.3633358588838171,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
-0.3222987620274685,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,1.0870073341543887,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.7219320278461667,-0.7648725234236419,5.831387248050691,-0.20524344361051802,-0.6055048798133599,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.3976107742349895,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,-0.8818334045427882,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1.2133347524925833,0.39262221541358844,-0.25789636297480556,-0.20524344361051802,-1.4690315195928234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.2133347524925833,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-1.2617851260457522,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1.3976107742349895,0.1611232676461424,-0.25789636297480556,-0.20524344361051802,1.4324179900661742,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.0594028489970932,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,0.6725145470602462,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.5990813466845626,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,1.3978769244749956,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.6736562548051142,1.0871190587159265,2.7385227302150694,-0.20524344361051802,-0.26009422390157444,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.6122309142243119,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,-0.6400459454045384,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1.2133347524925833,-1.2278704189585339,4.795572037169247,-0.20524344361051802,0.8452198750161389,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.47623066552295845,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,-0.8127512733604312,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1.2133347524925833,-1.45936936672598,-0.25789636297480556,4.185766417709384,1.2597126621102814,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.6433121365581977,0.39262221541358844,-0.25789636297480556,-0.20524344361051802,0.914302006198496,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.752276146093083,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,-0.6055048798133599,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.2133347524925833,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,1.4324179900661742,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.6736562548051142,0.1611232676461424,-0.25789636297480556,-0.20524344361051802,1.6396643836132454,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
-1.6736562548051142,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,0.08531643201021095,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.07659739970426017,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-1.0199976669075024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1.5204614553965936,-0.3018746278887497,-0.25789636297480556,-0.20524344361051802,-0.32917635508393156,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.38372410260827056,-0.07037568012130366,1.5176632869095326,-0.20524344361051802,0.3271038911484608,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
0.47623066552295845,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,0.9488430717896745,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0.1691039626189481,1.3186180064833726,-0.25789636297480556,-0.20524344361051802,-1.2272440604545736,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.23052930319975018,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,-0.19101209271921737,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.7350815953859162,-0.3018746278887497,-0.25789636297480556,-0.20524344361051802,1.2597126621102814,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.6294254649314788,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,1.1215483997455673,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
-1.6736562548051142,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,-0.05284783035450321,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1.4590361148157915,1.5501169542508186,-0.25789636297480556,-0.20524344361051802,1.5015001212485313,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
0.9062080495885729,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,-0.22555315831039593,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.19944808086586432,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,-1.1581619292722165,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1691039626189481,-1.2278704189585339,-0.25789636297480556,-0.20524344361051802,-0.5018816830398243,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
-1.4279548924819057,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,0.1198574976013895,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1691039626189481,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,-0.5364227486310028,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1.5818867959773957,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,-1.6071957819575375,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.5508055736435098,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,0.6379734814690676,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
1.5818867959773957,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-1.5381136507751805,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.1208281895778953,-1.690868314493426,1.4674943664660054,-0.20524344361051802,-1.365408322819288,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.6433121365581977,0.39262221541358844,-0.25789636297480556,0.8597798990625604,0.08531643201021095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.752276146093083,-0.9963714711910879,-0.25789636297480556,-0.20524344361051802,-0.7091280765868955,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0.5376560061037605,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,1.6051233180220668,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
-0.3222987620274685,0.1611232676461424,-0.25789636297480556,-0.20524344361051802,-0.6400459454045384,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.4893802330627077,1.3186180064833726,-0.25789636297480556,-0.20524344361051802,0.5688913502867106,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.3976107742349895,0.6241211631810345,-0.25789636297480556,4.392756004242191,0.914302006198496,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.29195464378055225,0.6241211631810345,1.684357557053173,-0.20524344361051802,1.4324179900661742,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-1.4279548924819057,1.0871190587159265,-0.25789636297480556,-0.20524344361051802,0.6725145470602462,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.4451494431890726,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,-0.43279955185746716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.1208281895778953,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,-0.7782102077692526,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.1519094119117812,-0.3018746278887497,-0.25789636297480556,-0.20524344361051802,1.2942537277014599,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
-0.8137014866738851,-0.5333735756561958,-0.25789636297480556,-0.20524344361051802,-0.5709638142221813,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.23052930319975018,-1.45936936672598,-0.25789636297480556,-0.20524344361051802,0.6379734814690676,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-1.2436788707394995,-0.07037568012130366,-0.25789636297480556,-0.20524344361051802,0.3271038911484608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.4279548924819057,-0.3018746278887497,-0.25789636297480556,-0.20524344361051802,0.4998092191043535,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
-0.8137014866738851,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,1.2251715965191028,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
-0.015172059123458105,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,1.3287947932926385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
-1.6122309142243119,0.8556201109484806,-0.25789636297480556,-0.20524344361051802,-0.19101209271921737,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5680001243506767,-0.7648725234236419,-0.25789636297480556,-0.20524344361051802,1.5705822524308883,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0.4148053249421564,-0.3018746278887497,-0.25789636297480556,-0.20524344361051802,1.3287947932926385,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
-0.6294254649314788,0.1611232676461424,-0.25789636297480556,-0.20524344361051802,-0.018306764763324667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
-0.19944808086586432,0.6241211631810345,-0.25789636297480556,-0.20524344361051802,0.1198574976013895,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
